Metric,Value
design_name,fft_64_sol23_gen309
top_module,fft_64_sol23_gen309_top
lut_count,1974
lutram_count,69
dsp_count,13
bram_count,4
ff_count,608
io_count,0
total_power_w,0.076
wns_ns,36.877
critical_path_delay_ns,42.798
clock_period_ns,80.0
