Metric,Value
design_name,fft_512_sol0_gen604
top_module,fft_512_sol0_gen604_top
lut_count,501
lutram_count,41
dsp_count,6
bram_count,4
ff_count,133
io_count,0
total_power_w,0.072
wns_ns,64.923
critical_path_delay_ns,14.752
clock_period_ns,80.0
