Metric,Value
design_name,fft_256_sol5_gen515
top_module,fft_256_sol5_gen515_top
lut_count,1206
lutram_count,79
dsp_count,10
bram_count,4
ff_count,151
io_count,0
total_power_w,0.073
wns_ns,44.662
critical_path_delay_ns,35.013
clock_period_ns,80.0
