Metric,Value
design_name,fft_32_sol27_gen205
top_module,fft_32_sol27_gen205_top
lut_count,1901
lutram_count,66
dsp_count,13
bram_count,4
ff_count,603
io_count,0
total_power_w,0.076
wns_ns,37.882
critical_path_delay_ns,41.793
clock_period_ns,80.0
