Metric,Value
design_name,fft_16_sol25_gen104
top_module,fft_16_sol25_gen104_top
lut_count,1890
lutram_count,62
dsp_count,13
bram_count,4
ff_count,594
io_count,0
total_power_w,0.075
wns_ns,36.708
critical_path_delay_ns,42.967
clock_period_ns,80.0
