Metric,Value
design_name,fft_16_sol14_gen131
top_module,fft_16_sol14_gen131_top
lut_count,1455
lutram_count,49
dsp_count,13
bram_count,4
ff_count,592
io_count,0
total_power_w,0.074
wns_ns,45.746
critical_path_delay_ns,33.929
clock_period_ns,80.0
