Metric,Value
design_name,fft_64_sol29_gen329
top_module,fft_64_sol29_gen329_top
lut_count,1185
lutram_count,75
dsp_count,10
bram_count,4
ff_count,143
io_count,0
total_power_w,0.073
wns_ns,44.188
critical_path_delay_ns,35.487
clock_period_ns,80.0
