Metric,Value
design_name,fft_32_sol24_gen267
top_module,fft_32_sol24_gen267_top
lut_count,1319
lutram_count,51
dsp_count,9
bram_count,4
ff_count,597
io_count,0
total_power_w,0.075
wns_ns,51.220
critical_path_delay_ns,28.455
clock_period_ns,80.0
