Metric,Value
design_name,fft_1024_sol27_gen763
top_module,fft_1024_sol27_gen763_top
lut_count,1894
total_power_w,0.076
wns_ns,34.155
critical_path_delay_ns,45.520
clock_period_ns,80.0
