Metric,Value
design_name,fft_1024_sol20_gen716
top_module,fft_1024_sol20_gen716_top
lut_count,1259
lutram_count,82
dsp_count,10
bram_count,4
ff_count,157
io_count,0
total_power_w,0.073
wns_ns,44.188
critical_path_delay_ns,35.487
clock_period_ns,80.0
