Metric,Value
design_name,fft_32_sol14_gen205
top_module,fft_32_sol14_gen205_top
lut_count,779
lutram_count,57
dsp_count,10
bram_count,4
ff_count,141
io_count,0
total_power_w,0.072
wns_ns,52.384
critical_path_delay_ns,27.291
clock_period_ns,80.0
