Metric,Value
design_name,fft_1024_sol3_gen776
top_module,fft_1024_sol3_gen776_top
lut_count,1891
total_power_w,0.076
wns_ns,34.155
critical_path_delay_ns,45.520
clock_period_ns,80.0
