Metric,Value
design_name,fft_32_sol5_gen253
top_module,fft_32_sol5_gen253_top
lut_count,1902
lutram_count,66
dsp_count,13
bram_count,4
ff_count,603
io_count,0
total_power_w,0.075
wns_ns,37.893
critical_path_delay_ns,41.782
clock_period_ns,80.0
