Metric,Value
design_name,fft_128_sol2_gen420
top_module,fft_128_sol2_gen420_top
lut_count,823
lutram_count,55
dsp_count,6
bram_count,4
ff_count,137
io_count,0
total_power_w,0.073
wns_ns,55.423
critical_path_delay_ns,24.252
clock_period_ns,80.0
