Metric,Value
design_name,fft_1024_sol28_gen781
top_module,fft_1024_sol28_gen781_top
lut_count,1303
lutram_count,83
dsp_count,10
bram_count,4
ff_count,168
io_count,0
total_power_w,0.073
wns_ns,44.185
critical_path_delay_ns,35.490
clock_period_ns,80.0
