Metric,Value
design_name,fft_1024_sol18_gen802
top_module,fft_1024_sol18_gen802_top
lut_count,1889
total_power_w,0.076
wns_ns,34.155
critical_path_delay_ns,45.520
clock_period_ns,80.0
