Metric,Value
design_name,fft_16_sol5_gen104
top_module,fft_16_sol5_gen104_top
lut_count,735
lutram_count,47
dsp_count,6
bram_count,4
ff_count,115
io_count,0
total_power_w,0.072
wns_ns,55.650
critical_path_delay_ns,24.025
clock_period_ns,80.0
