Metric,Value
design_name,fft_64_sol28_gen306
top_module,fft_64_sol28_gen306_top
lut_count,1956
lutram_count,68
dsp_count,13
bram_count,4
ff_count,606
io_count,0
total_power_w,0.075
wns_ns,36.566
critical_path_delay_ns,43.109
clock_period_ns,80.0
