Metric,Value
design_name,fft_8_sol24_gen5
top_module,fft_8_sol24_gen5_top
lut_count,792
lutram_count,46
dsp_count,6
bram_count,4
ff_count,119
io_count,0
total_power_w,0.073
wns_ns,55.376
critical_path_delay_ns,24.299
clock_period_ns,80.0
