Metric,Value
design_name,fft_512_sol20_gen659
top_module,fft_512_sol20_gen659_top
lut_count,1992
lutram_count,78
dsp_count,13
bram_count,4
ff_count,627
io_count,0
total_power_w,0.076
wns_ns,36.935
critical_path_delay_ns,42.740
clock_period_ns,80.0
