Metric,Value
design_name,fft_1024_sol29_gen753
top_module,fft_1024_sol29_gen753_top
lut_count,1888
total_power_w,0.077
wns_ns,34.155
critical_path_delay_ns,45.520
clock_period_ns,80.0
