Metric,Value
design_name,fft_128_sol16_gen406
top_module,fft_128_sol16_gen406_top
lut_count,1272
lutram_count,77
dsp_count,10
bram_count,4
ff_count,157
io_count,0
total_power_w,0.073
wns_ns,43.204
critical_path_delay_ns,36.471
clock_period_ns,80.0
