Metric,Value
design_name,fft_16_sol29_gen113
top_module,fft_16_sol29_gen113_top
lut_count,1327
lutram_count,48
dsp_count,9
bram_count,4
ff_count,590
io_count,0
total_power_w,0.075
wns_ns,51.991
critical_path_delay_ns,27.684
clock_period_ns,80.0
