Metric,Value
design_name,fft_8_sol7_gen4
top_module,fft_8_sol7_gen4_top
lut_count,1123
lutram_count,64
dsp_count,10
bram_count,4
ff_count,131
io_count,0
total_power_w,0.072
wns_ns,44.157
critical_path_delay_ns,35.518
clock_period_ns,80.0
