Metric,Value
design_name,fft_1024_sol14_gen725
top_module,fft_1024_sol14_gen725_top
lut_count,1964
lutram_count,80
dsp_count,13
bram_count,4
ff_count,630
io_count,0
total_power_w,0.076
wns_ns,36.583
critical_path_delay_ns,43.092
clock_period_ns,80.0
