Metric,Value
design_name,fft_1024_sol18_gen764
top_module,fft_1024_sol18_gen764_top
lut_count,1890
total_power_w,0.076
wns_ns,34.581
critical_path_delay_ns,45.094
clock_period_ns,80.0
