Metric,Value
design_name,fft_1024_sol18_gen722
top_module,fft_1024_sol18_gen722_top
lut_count,1889
total_power_w,0.076
wns_ns,34.555
critical_path_delay_ns,45.120
clock_period_ns,80.0
