Metric,Value
design_name,fft_1024_sol24_gen749
top_module,fft_1024_sol24_gen749_top
lut_count,1316
lutram_count,80
dsp_count,10
bram_count,4
ff_count,162
io_count,0
total_power_w,0.074
wns_ns,43.179
critical_path_delay_ns,36.496
clock_period_ns,80.0
