Metric,Value
design_name,fft_1024_sol2_gen1
top_module,fft_1024_sol2_gen1_top
lut_count,1895
total_power_w,0.076
wns_ns,34.581
critical_path_delay_ns,45.094
clock_period_ns,80.0
