Metric,Value
design_name,fft_128_sol19_gen442
top_module,fft_128_sol19_gen442_top
lut_count,1239
lutram_count,77
dsp_count,10
bram_count,4
ff_count,157
io_count,0
total_power_w,0.073
wns_ns,44.185
critical_path_delay_ns,35.490
clock_period_ns,80.0
