Metric,Value
design_name,fft_1024_sol15_gen735
top_module,fft_1024_sol15_gen735_top
lut_count,1334
lutram_count,83
dsp_count,10
bram_count,4
ff_count,168
io_count,0
total_power_w,0.074
wns_ns,43.204
critical_path_delay_ns,36.471
clock_period_ns,80.0
