Metric,Value
design_name,fft_1024_sol10_gen723
top_module,fft_1024_sol10_gen723_top
lut_count,1398
lutram_count,66
dsp_count,9
bram_count,4
ff_count,626
io_count,0
total_power_w,0.075
wns_ns,50.117
critical_path_delay_ns,29.558
clock_period_ns,80.0
