Metric,Value
design_name,fft_4_sol2_gen2
top_module,fft_4_sol2_gen2_top
lut_count,1097
lutram_count,60
dsp_count,10
bram_count,4
ff_count,122
io_count,0
total_power_w,0.072
wns_ns,43.774
critical_path_delay_ns,35.901
clock_period_ns,80.0
