Metric,Value
design_name,fft_1024_sol1_gen1
top_module,fft_1024_sol1_gen1_top
lut_count,1849
total_power_w,0.076
wns_ns,34.570
critical_path_delay_ns,45.105
clock_period_ns,80.0
