Metric,Value
design_name,fft_32_sol6_gen217
top_module,fft_32_sol6_gen217_top
lut_count,775
lutram_count,49
dsp_count,6
bram_count,4
ff_count,125
io_count,0
total_power_w,0.072
wns_ns,55.650
critical_path_delay_ns,24.025
clock_period_ns,80.0
