Metric,Value
design_name,fft_16_sol20_gen104
top_module,fft_16_sol20_gen104_top
lut_count,1163
lutram_count,69
dsp_count,10
bram_count,4
ff_count,140
io_count,0
total_power_w,0.073
wns_ns,44.272
critical_path_delay_ns,35.403
clock_period_ns,80.0
