Metric,Value
design_name,fft_128_sol3_gen456
top_module,fft_128_sol3_gen456_top
lut_count,817
lutram_count,54
dsp_count,6
bram_count,4
ff_count,135
io_count,0
total_power_w,0.073
wns_ns,55.449
critical_path_delay_ns,24.226
clock_period_ns,80.0
