Metric,Value
design_name,fft_64_sol1_gen304
top_module,fft_64_sol1_gen304_top
lut_count,1211
lutram_count,74
dsp_count,10
bram_count,4
ff_count,141
io_count,0
total_power_w,0.073
wns_ns,43.182
critical_path_delay_ns,36.493
clock_period_ns,80.0
