Metric,Value
design_name,fft_512_sol10_gen645
top_module,fft_512_sol10_gen645_top
lut_count,1985
lutram_count,77
dsp_count,13
bram_count,4
ff_count,625
io_count,0
total_power_w,0.076
wns_ns,36.908
critical_path_delay_ns,42.767
clock_period_ns,80.0
