Metric,Value
design_name,fft_32_sol4_gen210
top_module,fft_32_sol4_gen210_top
lut_count,1184
lutram_count,73
dsp_count,10
bram_count,4
ff_count,149
io_count,0
total_power_w,0.073
wns_ns,44.366
critical_path_delay_ns,35.309
clock_period_ns,80.0
