Metric,Value
design_name,fft_16_sol18_gen104
top_module,fft_16_sol18_gen104_top
lut_count,744
lutram_count,54
dsp_count,10
bram_count,4
ff_count,134
io_count,0
total_power_w,0.072
wns_ns,52.228
critical_path_delay_ns,27.447
clock_period_ns,80.0
