Metric,Value
design_name,fft_128_sol0_gen406
top_module,fft_128_sol0_gen406_top
lut_count,1356
lutram_count,55
dsp_count,9
bram_count,4
ff_count,605
io_count,0
total_power_w,0.075
wns_ns,51.033
critical_path_delay_ns,28.642
clock_period_ns,80.0
