Metric,Value
design_name,fft_32_sol1_gen204
top_module,fft_32_sol1_gen204_top
lut_count,1172
lutram_count,73
dsp_count,10
bram_count,4
ff_count,140
io_count,0
total_power_w,0.073
wns_ns,43.182
critical_path_delay_ns,36.493
clock_period_ns,80.0
