Metric,Value
design_name,fft_512_sol25_gen660
top_module,fft_512_sol25_gen660_top
lut_count,1285
lutram_count,81
dsp_count,10
bram_count,4
ff_count,165
io_count,0
total_power_w,0.074
wns_ns,44.185
critical_path_delay_ns,35.490
clock_period_ns,80.0
