Metric,Value
design_name,fft_16_sol28_gen115
top_module,fft_16_sol28_gen115_top
lut_count,777
lutram_count,49
dsp_count,6
bram_count,4
ff_count,124
io_count,0
total_power_w,0.073
wns_ns,55.423
critical_path_delay_ns,24.252
clock_period_ns,80.0
