Metric,Value
design_name,fft_512_sol2_gen604
top_module,fft_512_sol2_gen604_top
lut_count,1313
lutram_count,79
dsp_count,10
bram_count,4
ff_count,161
io_count,0
total_power_w,0.074
wns_ns,43.196
critical_path_delay_ns,36.479
clock_period_ns,80.0
