Metric,Value
design_name,fft_64_sol14_gen358
top_module,fft_64_sol14_gen358_top
lut_count,816
lutram_count,53
dsp_count,6
bram_count,4
ff_count,132
io_count,0
total_power_w,0.073
wns_ns,55.423
critical_path_delay_ns,24.252
clock_period_ns,80.0
