Metric,Value
design_name,fft_1024_sol28_gen754
top_module,fft_1024_sol28_gen754_top
lut_count,1402
total_power_w,0.075
wns_ns,50.086
critical_path_delay_ns,29.589
clock_period_ns,80.0
