Metric,Value
design_name,fft_64_sol8_gen316
top_module,fft_64_sol8_gen316_top
lut_count,1502
lutram_count,55
dsp_count,13
bram_count,4
ff_count,604
io_count,0
total_power_w,0.074
wns_ns,45.499
critical_path_delay_ns,34.176
clock_period_ns,80.0
