Metric,Value
design_name,fft_8_sol1_gen6
top_module,fft_8_sol1_gen6_top
lut_count,1311
lutram_count,44
dsp_count,9
bram_count,4
ff_count,583
io_count,0
total_power_w,0.074
wns_ns,51.502
critical_path_delay_ns,28.173
clock_period_ns,80.0
