Metric,Value
design_name,fft_1024_sol1_gen778
top_module,fft_1024_sol1_gen778_top
lut_count,1337
lutram_count,83
dsp_count,10
bram_count,4
ff_count,168
io_count,0
total_power_w,0.074
wns_ns,43.180
critical_path_delay_ns,36.495
clock_period_ns,80.0
