Metric,Value
design_name,fft_1024_sol0_gen2
top_module,fft_1024_sol0_gen2_top
lut_count,1893
total_power_w,0.076
wns_ns,34.155
critical_path_delay_ns,45.520
clock_period_ns,80.0
