Metric,Value
design_name,fft_64_sol23_gen391
top_module,fft_64_sol23_gen391_top
lut_count,1954
lutram_count,69
dsp_count,13
bram_count,4
ff_count,608
io_count,0
total_power_w,0.076
wns_ns,36.545
critical_path_delay_ns,43.130
clock_period_ns,80.0
