Metric,Value
design_name,fft_8_sol1_gen4
top_module,fft_8_sol1_gen4_top
lut_count,1886
lutram_count,60
dsp_count,13
bram_count,4
ff_count,582
io_count,0
total_power_w,0.075
wns_ns,37.626
critical_path_delay_ns,42.049
clock_period_ns,80.0
