Metric,Value
design_name,fft_256_sol26_gen597
top_module,fft_256_sol26_gen597_top
lut_count,1981
lutram_count,75
dsp_count,13
bram_count,4
ff_count,620
io_count,0
total_power_w,0.076
wns_ns,36.573
critical_path_delay_ns,43.102
clock_period_ns,80.0
