Metric,Value
design_name,fft_64_sol8_gen304
top_module,fft_64_sol8_gen304_top
lut_count,1972
lutram_count,68
dsp_count,13
bram_count,4
ff_count,606
io_count,0
total_power_w,0.075
wns_ns,36.880
critical_path_delay_ns,42.795
clock_period_ns,80.0
