Metric,Value
design_name,fft_256_sol22_gen530
top_module,fft_256_sol22_gen530_top
lut_count,1246
lutram_count,78
dsp_count,10
bram_count,4
ff_count,158
io_count,0
total_power_w,0.073
wns_ns,44.185
critical_path_delay_ns,35.490
clock_period_ns,80.0
