Metric,Value
design_name,fft_256_sol24_gen534
top_module,fft_256_sol24_gen534_top
lut_count,835
lutram_count,56
dsp_count,6
bram_count,4
ff_count,138
io_count,0
total_power_w,0.073
wns_ns,55.449
critical_path_delay_ns,24.226
clock_period_ns,80.0
