Metric,Value
design_name,fft_256_sol6_gen520
top_module,fft_256_sol6_gen520_top
lut_count,1982
lutram_count,74
dsp_count,13
bram_count,4
ff_count,618
io_count,0
total_power_w,0.075
wns_ns,36.175
critical_path_delay_ns,43.500
clock_period_ns,80.0
