Metric,Value
design_name,fft_16_sol21_gen109
top_module,fft_16_sol21_gen109_top
lut_count,1897
lutram_count,63
dsp_count,13
bram_count,4
ff_count,596
io_count,0
total_power_w,0.075
wns_ns,36.708
critical_path_delay_ns,42.967
clock_period_ns,80.0
