Metric,Value
design_name,fft_256_sol15_gen504
top_module,fft_256_sol15_gen504_top
lut_count,1259
lutram_count,78
dsp_count,10
bram_count,4
ff_count,158
io_count,0
total_power_w,0.073
wns_ns,44.188
critical_path_delay_ns,35.487
clock_period_ns,80.0
