Metric,Value
design_name,fft_1024_sol26_gen788
top_module,fft_1024_sol26_gen788_top
lut_count,1307
lutram_count,83
dsp_count,10
bram_count,4
ff_count,168
io_count,0
total_power_w,0.073
wns_ns,44.188
critical_path_delay_ns,35.487
clock_period_ns,80.0
