Metric,Value
design_name,fft_64_sol24_gen308
top_module,fft_64_sol24_gen308_top
lut_count,1910
lutram_count,68
dsp_count,13
bram_count,4
ff_count,597
io_count,0
total_power_w,0.075
wns_ns,36.566
critical_path_delay_ns,43.109
clock_period_ns,80.0
