Metric,Value
design_name,fft_128_sol5_gen404
top_module,fft_128_sol5_gen404_top
lut_count,1323
lutram_count,57
dsp_count,9
bram_count,4
ff_count,604
io_count,0
total_power_w,0.075
wns_ns,51.037
critical_path_delay_ns,28.638
clock_period_ns,80.0
